n	real_n	max_n	Time (s)	m	r
99.0	99.0	165.0	0.09096193313598633	11.0	7.0
100.0	100.0	165.0	0.09284090995788574	11.0	7.0
102.0	102.0	165.0	0.09425854682922363	11.0	7.0
103.0	103.0	165.0	0.09771728515625	11.0	7.0
105.0	105.0	165.0	0.0997016429901123	11.0	7.0
107.0	107.0	165.0	0.10412144660949707	11.0	7.0
108.0	108.0	165.0	0.10282444953918457	11.0	7.0
110.0	110.0	165.0	0.10989999771118164	11.0	7.0
112.0	112.0	165.0	0.11307883262634277	11.0	7.0
113.0	113.0	165.0	0.11397719383239746	11.0	7.0
115.0	115.0	165.0	0.1195974349975586	11.0	7.0
117.0	117.0	165.0	0.1221013069152832	11.0	7.0
118.0	118.0	165.0	0.12488651275634766	11.0	7.0
120.0	120.0	165.0	0.12989306449890137	11.0	7.0
122.0	122.0	165.0	0.13103508949279785	11.0	7.0
123.0	123.0	165.0	0.1369023323059082	11.0	7.0
125.0	125.0	165.0	0.13918685913085938	11.0	7.0
127.0	127.0	165.0	0.1429145336151123	11.0	7.0
128.0	128.0	165.0	0.1453547477722168	11.0	7.0
130.0	130.0	165.0	0.1481764316558838	11.0	7.0
132.0	132.0	165.0	0.1553795337677002	11.0	7.0
133.0	133.0	165.0	0.15694189071655273	11.0	7.0
135.0	135.0	165.0	0.16307687759399414	11.0	7.0
136.0	136.0	165.0	0.1677532196044922	11.0	7.0
138.0	138.0	165.0	0.16480159759521484	11.0	7.0
140.0	140.0	165.0	0.17278742790222168	11.0	7.0
141.0	141.0	165.0	0.17278003692626953	11.0	7.0
143.0	143.0	165.0	0.1764230728149414	11.0	7.0
145.0	145.0	165.0	0.17438745498657227	11.0	7.0
146.0	146.0	165.0	0.18319225311279297	11.0	7.0
148.0	148.0	165.0	0.20613932609558105	11.0	7.0
150.0	150.0	165.0	0.1926877498626709	11.0	7.0
151.0	151.0	165.0	0.20586204528808594	11.0	7.0
153.0	153.0	165.0	0.2063918113708496	11.0	7.0
155.0	155.0	165.0	1.3195199966430664	11.0	7.0
156.0	156.0	165.0	0.23901700973510742	11.0	7.0
158.0	158.0	165.0	0.23611927032470703	11.0	7.0
160.0	160.0	165.0	0.256695032119751	11.0	7.0
161.0	161.0	165.0	0.37980031967163086	11.0	7.0
163.0	163.0	165.0	9.034877300262451	11.0	7.0
33.0	33.0	55.0	0.015275239944458008	11.0	8.0
33.0	33.0	55.0	0.015781641006469727	11.0	8.0
34.0	34.0	55.0	0.016100168228149414	11.0	8.0
34.0	34.0	55.0	0.015857934951782227	11.0	8.0
35.0	35.0	55.0	0.0168914794921875	11.0	8.0
35.0	35.0	55.0	0.017154216766357422	11.0	8.0
36.0	36.0	55.0	0.018069982528686523	11.0	8.0
36.0	36.0	55.0	0.01769423484802246	11.0	8.0
37.0	37.0	55.0	0.018273115158081055	11.0	8.0
37.0	37.0	55.0	0.018208026885986328	11.0	8.0
38.0	38.0	55.0	0.01996588706970215	11.0	8.0
39.0	39.0	55.0	0.01990532875061035	11.0	8.0
39.0	39.0	55.0	0.01971292495727539	11.0	8.0
40.0	40.0	55.0	0.020760536193847656	11.0	8.0
40.0	40.0	55.0	0.021338701248168945	11.0	8.0
41.0	41.0	55.0	0.02175307273864746	11.0	8.0
41.0	41.0	55.0	0.021032333374023438	11.0	8.0
42.0	42.0	55.0	0.022028684616088867	11.0	8.0
42.0	42.0	55.0	0.023235797882080078	11.0	8.0
43.0	43.0	55.0	0.023078441619873047	11.0	8.0
44.0	44.0	55.0	0.024108171463012695	11.0	8.0
44.0	44.0	55.0	0.024824857711791992	11.0	8.0
45.0	45.0	55.0	0.0253908634185791	11.0	8.0
45.0	45.0	55.0	0.025292158126831055	11.0	8.0
46.0	46.0	55.0	0.02586650848388672	11.0	8.0
46.0	46.0	55.0	0.02630782127380371	11.0	8.0
47.0	47.0	55.0	0.02756214141845703	11.0	8.0
47.0	47.0	55.0	0.0272216796875	11.0	8.0
48.0	48.0	55.0	0.02946639060974121	11.0	8.0
48.0	48.0	55.0	0.027327537536621094	11.0	8.0
49.0	49.0	55.0	0.02988600730895996	11.0	8.0
50.0	50.0	55.0	0.035498619079589844	11.0	8.0
50.0	50.0	55.0	0.033580780029296875	11.0	8.0
51.0	51.0	55.0	0.03164958953857422	11.0	8.0
51.0	51.0	55.0	0.03226661682128906	11.0	8.0
52.0	52.0	55.0	0.0323641300201416	11.0	8.0
52.0	52.0	55.0	0.03169870376586914	11.0	8.0
53.0	53.0	55.0	0.03597831726074219	11.0	8.0
53.0	53.0	55.0	0.08902502059936523	11.0	8.0
54.0	54.0	55.0	0.035842180252075195	11.0	8.0
6.0	6.0	11.0	0.0017125606536865234	11.0	9.0
6.0	6.0	11.0	0.0016262531280517578	11.0	9.0
6.0	6.0	11.0	0.0016188621520996094	11.0	9.0
6.0	6.0	11.0	0.001531362533569336	11.0	9.0
7.0	7.0	11.0	0.001880645751953125	11.0	9.0
7.0	7.0	11.0	0.001903533935546875	11.0	9.0
7.0	7.0	11.0	0.001901388168334961	11.0	9.0
7.0	7.0	11.0	0.001918792724609375	11.0	9.0
7.0	7.0	11.0	0.0018711090087890625	11.0	9.0
7.0	7.0	11.0	0.0019032955169677734	11.0	9.0
7.0	7.0	11.0	0.0018837451934814453	11.0	9.0
7.0	7.0	11.0	0.0018858909606933594	11.0	9.0
7.0	7.0	11.0	0.0018968582153320312	11.0	9.0
8.0	8.0	11.0	0.0022215843200683594	11.0	9.0
8.0	8.0	11.0	0.0021877288818359375	11.0	9.0
8.0	8.0	11.0	0.0022430419921875	11.0	9.0
8.0	8.0	11.0	0.002209186553955078	11.0	9.0
8.0	8.0	11.0	0.002220630645751953	11.0	9.0
8.0	8.0	11.0	0.002225160598754883	11.0	9.0
8.0	8.0	11.0	0.0022423267364501953	11.0	9.0
8.0	8.0	11.0	0.0022401809692382812	11.0	9.0
8.0	8.0	11.0	0.0022156238555908203	11.0	9.0
9.0	9.0	11.0	0.0025603771209716797	11.0	9.0
9.0	9.0	11.0	0.002551555633544922	11.0	9.0
9.0	9.0	11.0	0.0025582313537597656	11.0	9.0
9.0	9.0	11.0	0.002558469772338867	11.0	9.0
9.0	9.0	11.0	0.0025408267974853516	11.0	9.0
9.0	9.0	11.0	0.002561807632446289	11.0	9.0
9.0	9.0	11.0	0.0025653839111328125	11.0	9.0
9.0	9.0	11.0	0.0027294158935546875	11.0	9.0
9.0	9.0	11.0	0.0027923583984375	11.0	9.0
10.0	10.0	11.0	0.0029070377349853516	11.0	9.0
10.0	10.0	11.0	0.002903461456298828	11.0	9.0
10.0	10.0	11.0	0.0029070377349853516	11.0	9.0
10.0	10.0	11.0	0.002904653549194336	11.0	9.0
10.0	10.0	11.0	0.002908468246459961	11.0	9.0
10.0	10.0	11.0	0.0028913021087646484	11.0	9.0
10.0	10.0	11.0	0.002912282943725586	11.0	9.0
10.0	10.0	11.0	0.002912282943725586	11.0	9.0
10.0	10.0	11.0	0.0029039382934570312	11.0	9.0
39.0	39.0	66.0	0.34616947174072266	12.0	2.0
40.0	40.0	66.0	4.282846212387085	12.0	2.0
40.0	40.0	66.0	4.03789758682251	12.0	2.0
41.0	41.0	66.0	4.684266567230225	12.0	2.0
42.0	42.0	66.0	7.439422130584717	12.0	2.0
42.0	42.0	66.0	8.988360166549683	12.0	2.0
43.0	43.0	66.0	4.844022989273071	12.0	2.0
44.0	44.0	66.0	30.664402961730957	12.0	2.0
44.0	0.0	66.0	19.573028564453125	12.0	2.0
45.0	0.0	66.0	24.999314785003662	12.0	2.0
46.0	0.0	66.0	16.878941535949707	12.0	2.0
46.0	0.0	66.0	28.27559733390808	12.0	2.0
47.0	0.0	66.0	15.257308959960938	12.0	2.0
48.0	0.0	66.0	10.879862546920776	12.0	2.0
48.0	0.0	66.0	9.634571075439453	12.0	2.0
49.0	0.0	66.0	17.85260272026062	12.0	2.0
50.0	0.0	66.0	3.853759765625	12.0	2.0
50.0	0.0	66.0	7.77043342590332	12.0	2.0
51.0	0.0	66.0	1.1473782062530518	12.0	2.0
52.0	0.0	66.0	3.3570566177368164	12.0	2.0
52.0	0.0	66.0	2.000382423400879	12.0	2.0
53.0	0.0	66.0	2.104635715484619	12.0	2.0
54.0	0.0	66.0	1.7540185451507568	12.0	2.0
54.0	0.0	66.0	8.469229459762573	12.0	2.0
55.0	0.0	66.0	1.141754150390625	12.0	2.0
56.0	0.0	66.0	0.2456049919128418	12.0	2.0
56.0	0.0	66.0	0.15296506881713867	12.0	2.0
57.0	0.0	66.0	0.034604549407958984	12.0	2.0
58.0	0.0	66.0	0.012883901596069336	12.0	2.0
58.0	0.0	66.0	0.01275491714477539	12.0	2.0
59.0	0.0	66.0	0.008542299270629883	12.0	2.0
60.0	0.0	66.0	0.004972696304321289	12.0	2.0
60.0	0.0	66.0	0.004935741424560547	12.0	2.0
61.0	0.0	66.0	0.005077362060546875	12.0	2.0
62.0	0.0	66.0	0.004944801330566406	12.0	2.0
62.0	0.0	66.0	0.004969596862792969	12.0	2.0
63.0	0.0	66.0	0.004954814910888672	12.0	2.0
64.0	0.0	66.0	0.004943370819091797	12.0	2.0
64.0	0.0	66.0	0.00501704216003418	12.0	2.0
65.0	0.0	66.0	0.004953861236572266	12.0	2.0
132.0	132.0	220.0	0.07257866859436035	12.0	3.0
134.0	134.0	220.0	0.08076143264770508	12.0	3.0
136.0	136.0	220.0	0.07412004470825195	12.0	3.0
138.0	138.0	220.0	0.08349609375	12.0	3.0
140.0	140.0	220.0	0.08726739883422852	12.0	3.0
143.0	143.0	220.0	0.17800068855285645	12.0	3.0
145.0	145.0	220.0	0.09258365631103516	12.0	3.0
147.0	147.0	220.0	0.08910131454467773	12.0	3.0
149.0	149.0	220.0	0.17589282989501953	12.0	3.0
151.0	151.0	220.0	0.15569186210632324	12.0	3.0
154.0	154.0	220.0	0.2358994483947754	12.0	3.0
156.0	156.0	220.0	0.11628055572509766	12.0	3.0
158.0	158.0	220.0	0.11006546020507812	12.0	3.0
160.0	160.0	220.0	0.17333292961120605	12.0	3.0
162.0	162.0	220.0	0.27802109718322754	12.0	3.0
165.0	165.0	220.0	0.3712584972381592	12.0	3.0
167.0	167.0	220.0	0.17678356170654297	12.0	3.0
169.0	169.0	220.0	0.2555103302001953	12.0	3.0
171.0	171.0	220.0	0.37388110160827637	12.0	3.0
173.0	173.0	220.0	0.6116602420806885	12.0	3.0
176.0	176.0	220.0	0.17542123794555664	12.0	3.0
178.0	178.0	220.0	3.977721929550171	12.0	3.0
180.0	180.0	220.0	1.5835721492767334	12.0	3.0
182.0	182.0	220.0	1.5543723106384277	12.0	3.0
184.0	184.0	220.0	1.1779332160949707	12.0	3.0
187.0	187.0	220.0	6.887735366821289	12.0	3.0
189.0	189.0	220.0	27.491225957870483	12.0	3.0
191.0	191.0	220.0	12.224497079849243	12.0	3.0
193.0	0.0	220.0	21.57796359062195	12.0	3.0
195.0	0.0	220.0	22.618398427963257	12.0	3.0
198.0	0.0	220.0	14.211882829666138	12.0	3.0
200.0	0.0	220.0	13.66092300415039	12.0	3.0
202.0	0.0	220.0	8.47987961769104	12.0	3.0
204.0	0.0	220.0	6.263374328613281	12.0	3.0
206.0	0.0	220.0	3.880936861038208	12.0	3.0
209.0	0.0	220.0	4.672533750534058	12.0	3.0
211.0	0.0	220.0	1.7903800010681152	12.0	3.0
213.0	0.0	220.0	2.421818256378174	12.0	3.0
215.0	0.0	220.0	0.09115839004516602	12.0	3.0
217.0	0.0	220.0	0.04380011558532715	12.0	3.0
297.0	297.0	495.0	0.23427176475524902	12.0	4.0
301.0	301.0	495.0	0.24107050895690918	12.0	4.0
306.0	306.0	495.0	0.24604082107543945	12.0	4.0
311.0	311.0	495.0	0.24552011489868164	12.0	4.0
316.0	316.0	495.0	0.25350379943847656	12.0	4.0
321.0	321.0	495.0	0.2672882080078125	12.0	4.0
326.0	326.0	495.0	0.26886987686157227	12.0	4.0
331.0	331.0	495.0	0.274860143661499	12.0	4.0
336.0	336.0	495.0	0.28640151023864746	12.0	4.0
341.0	341.0	495.0	0.29072141647338867	12.0	4.0
346.0	346.0	495.0	0.2879934310913086	12.0	4.0
351.0	351.0	495.0	0.34504032135009766	12.0	4.0
356.0	356.0	495.0	0.4006509780883789	12.0	4.0
361.0	361.0	495.0	0.42206358909606934	12.0	4.0
366.0	366.0	495.0	0.3308546543121338	12.0	4.0
371.0	371.0	495.0	24.605984687805176	12.0	4.0
376.0	376.0	495.0	0.37796807289123535	12.0	4.0
381.0	381.0	495.0	0.43091821670532227	12.0	4.0
386.0	386.0	495.0	0.34412598609924316	12.0	4.0
391.0	391.0	495.0	0.43088603019714355	12.0	4.0
396.0	396.0	495.0	1.2295012474060059	12.0	4.0
400.0	400.0	495.0	1.2316462993621826	12.0	4.0
405.0	405.0	495.0	16.998489141464233	12.0	4.0
410.0	410.0	495.0	1.19191575050354	12.0	4.0
415.0	415.0	495.0	4.915680408477783	12.0	4.0
420.0	420.0	495.0	5.583408832550049	12.0	4.0
425.0	425.0	495.0	28.573590755462646	12.0	4.0
430.0	0.0	495.0	35.97815942764282	12.0	4.0
435.0	0.0	495.0	9.557642936706543	12.0	4.0
440.0	0.0	495.0	400.000207901001	12.0	4.0
445.0	0.0	495.0	59.53405809402466	12.0	4.0
450.0	0.0	495.0	38.00317978858948	12.0	4.0
455.0	0.0	495.0	18.84094476699829	12.0	4.0
460.0	0.0	495.0	400.00021958351135	12.0	4.0
465.0	0.0	495.0	88.1431794166565	12.0	4.0
470.0	0.0	495.0	45.89576959609985	12.0	4.0
475.0	0.0	495.0	13.926578521728516	12.0	4.0
480.0	0.0	495.0	185.91751313209534	12.0	4.0
485.0	0.0	495.0	400.0003192424774	12.0	4.0
490.0	0.0	495.0	400.00030612945557	12.0	4.0
475.0	475.0	792.0	0.6103813648223877	12.0	5.0
483.0	483.0	792.0	0.6256422996520996	12.0	5.0
491.0	491.0	792.0	0.6386411190032959	12.0	5.0
498.0	498.0	792.0	0.656285285949707	12.0	5.0
506.0	506.0	792.0	0.6668519973754883	12.0	5.0
514.0	514.0	792.0	0.6861720085144043	12.0	5.0
522.0	522.0	792.0	0.7255613803863525	12.0	5.0
530.0	530.0	792.0	0.7340602874755859	12.0	5.0
538.0	538.0	792.0	0.7795851230621338	12.0	5.0
546.0	546.0	792.0	0.8213999271392822	12.0	5.0
554.0	554.0	792.0	0.8329782485961914	12.0	5.0
562.0	562.0	792.0	0.832913875579834	12.0	5.0
570.0	570.0	792.0	0.8460738658905029	12.0	5.0
578.0	578.0	792.0	0.9236552715301514	12.0	5.0
586.0	586.0	792.0	13.953858852386475	12.0	5.0
594.0	594.0	792.0	17.045725107192993	12.0	5.0
601.0	601.0	792.0	1.321545124053955	12.0	5.0
609.0	609.0	792.0	1.070746660232544	12.0	5.0
617.0	617.0	792.0	41.17100644111633	12.0	5.0
625.0	625.0	792.0	9.25827407836914	12.0	5.0
633.0	0.0	792.0	400.00034832954407	12.0	5.0
641.0	0.0	792.0	400.00029969215393	12.0	5.0
649.0	0.0	792.0	400.0003089904785	12.0	5.0
657.0	0.0	792.0	400.0002956390381	12.0	5.0
665.0	0.0	792.0	2.5383527278900146	12.0	5.0
673.0	0.0	792.0	210.34233236312866	12.0	5.0
681.0	0.0	792.0	400.00024008750916	12.0	5.0
689.0	0.0	792.0	400.0002942085266	12.0	5.0
696.0	0.0	792.0	125.31200361251831	12.0	5.0
704.0	0.0	792.0	400.00027799606323	12.0	5.0
712.0	0.0	792.0	400.0002863407135	12.0	5.0
720.0	0.0	792.0	400.0003137588501	12.0	5.0
728.0	0.0	792.0	400.0002977848053	12.0	5.0
736.0	0.0	792.0	400.0002815723419	12.0	5.0
744.0	0.0	792.0	400.00037574768066	12.0	5.0
752.0	0.0	792.0	400.0003981590271	12.0	5.0
760.0	0.0	792.0	400.00054240226746	12.0	5.0
768.0	0.0	792.0	400.0005385875702	12.0	5.0
776.0	0.0	792.0	400.0005443096161	12.0	5.0
784.0	0.0	792.0	400.0005373954773	12.0	5.0
475.0	475.0	792.0	1.8145322799682617	12.0	6.0
483.0	483.0	792.0	1.9046814441680908	12.0	6.0
491.0	491.0	792.0	1.945185899734497	12.0	6.0
498.0	498.0	792.0	2.006509304046631	12.0	6.0
506.0	506.0	792.0	2.070652484893799	12.0	6.0
514.0	514.0	792.0	2.2091171741485596	12.0	6.0
522.0	522.0	792.0	2.2117388248443604	12.0	6.0
530.0	530.0	792.0	2.269773483276367	12.0	6.0
538.0	538.0	792.0	2.3456406593322754	12.0	6.0
546.0	546.0	792.0	2.4770827293395996	12.0	6.0
554.0	554.0	792.0	2.499727249145508	12.0	6.0
562.0	562.0	792.0	2.5240697860717773	12.0	6.0
570.0	570.0	792.0	2.6078708171844482	12.0	6.0
578.0	578.0	792.0	2.71455717086792	12.0	6.0
586.0	586.0	792.0	2.852015972137451	12.0	6.0
594.0	594.0	792.0	2.9587275981903076	12.0	6.0
601.0	601.0	792.0	3.024021863937378	12.0	6.0
609.0	609.0	792.0	3.158740758895874	12.0	6.0
617.0	617.0	792.0	3.355482816696167	12.0	6.0
625.0	625.0	792.0	3.1469547748565674	12.0	6.0
633.0	633.0	792.0	3.250504970550537	12.0	6.0
641.0	641.0	792.0	3.3583781719207764	12.0	6.0
649.0	649.0	792.0	3.506103038787842	12.0	6.0
657.0	657.0	792.0	3.7842040061950684	12.0	6.0
665.0	665.0	792.0	3.6389780044555664	12.0	6.0
673.0	673.0	792.0	3.7477967739105225	12.0	6.0
681.0	681.0	792.0	3.840467929840088	12.0	6.0
689.0	689.0	792.0	3.991847276687622	12.0	6.0
696.0	696.0	792.0	4.112859010696411	12.0	6.0
704.0	704.0	792.0	4.412918567657471	12.0	6.0
712.0	712.0	792.0	16.35624384880066	12.0	6.0
720.0	720.0	792.0	103.10891222953796	12.0	6.0
728.0	0.0	792.0	400.0012013912201	12.0	6.0
736.0	0.0	792.0	400.0012676715851	12.0	6.0
744.0	0.0	792.0	400.00125885009766	12.0	6.0
752.0	0.0	792.0	400.00139331817627	12.0	6.0
760.0	0.0	792.0	400.0015199184418	12.0	6.0
768.0	0.0	792.0	400.0012240409851	12.0	6.0
776.0	0.0	792.0	400.0015754699707	12.0	6.0
784.0	0.0	792.0	400.0020081996918	12.0	6.0
297.0	297.0	495.0	0.7634086608886719	12.0	7.0
301.0	301.0	495.0	0.8107693195343018	12.0	7.0
306.0	306.0	495.0	0.8498072624206543	12.0	7.0
311.0	311.0	495.0	0.8660087585449219	12.0	7.0
316.0	316.0	495.0	0.8518600463867188	12.0	7.0
321.0	321.0	495.0	0.8404688835144043	12.0	7.0
326.0	326.0	495.0	0.8808474540710449	12.0	7.0
331.0	331.0	495.0	0.9020500183105469	12.0	7.0
336.0	336.0	495.0	0.9335741996765137	12.0	7.0
341.0	341.0	495.0	0.9897685050964355	12.0	7.0
346.0	346.0	495.0	1.0077869892120361	12.0	7.0
351.0	351.0	495.0	1.0170245170593262	12.0	7.0
356.0	356.0	495.0	1.0389893054962158	12.0	7.0
361.0	361.0	495.0	1.0870091915130615	12.0	7.0
366.0	366.0	495.0	1.1064441204071045	12.0	7.0
371.0	371.0	495.0	1.1322593688964844	12.0	7.0
376.0	376.0	495.0	1.1880245208740234	12.0	7.0
381.0	381.0	495.0	1.1823678016662598	12.0	7.0
386.0	386.0	495.0	1.2193167209625244	12.0	7.0
391.0	391.0	495.0	1.2772257328033447	12.0	7.0
396.0	396.0	495.0	1.3538007736206055	12.0	7.0
400.0	400.0	495.0	1.3350472450256348	12.0	7.0
405.0	405.0	495.0	1.3684823513031006	12.0	7.0
410.0	410.0	495.0	1.3866279125213623	12.0	7.0
415.0	415.0	495.0	1.4554381370544434	12.0	7.0
420.0	420.0	495.0	1.5492372512817383	12.0	7.0
425.0	425.0	495.0	1.512436866760254	12.0	7.0
430.0	430.0	495.0	1.5906541347503662	12.0	7.0
435.0	435.0	495.0	1.6313896179199219	12.0	7.0
440.0	440.0	495.0	1.756540298461914	12.0	7.0
445.0	445.0	495.0	1.7334587574005127	12.0	7.0
450.0	450.0	495.0	1.7699711322784424	12.0	7.0
455.0	455.0	495.0	1.8125567436218262	12.0	7.0
460.0	460.0	495.0	1.9740417003631592	12.0	7.0
465.0	465.0	495.0	1.8487012386322021	12.0	7.0
470.0	470.0	495.0	4.42237401008606	12.0	7.0
475.0	475.0	495.0	74.02814984321594	12.0	7.0
480.0	0.0	495.0	400.0011248588562	12.0	7.0
485.0	0.0	495.0	400.00098276138306	12.0	7.0
490.0	0.0	495.0	400.0388910770416	12.0	7.0
132.0	132.0	220.0	0.16995024681091309	12.0	8.0
134.0	134.0	220.0	0.16916966438293457	12.0	8.0
136.0	136.0	220.0	0.17405104637145996	12.0	8.0
138.0	138.0	220.0	0.1769857406616211	12.0	8.0
140.0	140.0	220.0	0.1828603744506836	12.0	8.0
143.0	143.0	220.0	0.1899878978729248	12.0	8.0
145.0	145.0	220.0	0.1983470916748047	12.0	8.0
147.0	147.0	220.0	0.21447110176086426	12.0	8.0
149.0	149.0	220.0	0.210282564163208	12.0	8.0
151.0	151.0	220.0	0.2166750431060791	12.0	8.0
154.0	154.0	220.0	0.22606611251831055	12.0	8.0
156.0	156.0	220.0	0.222320556640625	12.0	8.0
158.0	158.0	220.0	0.2249159812927246	12.0	8.0
160.0	160.0	220.0	0.23278570175170898	12.0	8.0
162.0	162.0	220.0	0.24067187309265137	12.0	8.0
165.0	165.0	220.0	0.24521255493164062	12.0	8.0
167.0	167.0	220.0	0.2511482238769531	12.0	8.0
169.0	169.0	220.0	0.2617974281311035	12.0	8.0
171.0	171.0	220.0	0.262462854385376	12.0	8.0
173.0	173.0	220.0	0.2732722759246826	12.0	8.0
176.0	176.0	220.0	0.2816448211669922	12.0	8.0
178.0	178.0	220.0	0.2868683338165283	12.0	8.0
180.0	180.0	220.0	0.3054842948913574	12.0	8.0
182.0	182.0	220.0	0.30671167373657227	12.0	8.0
184.0	184.0	220.0	0.3320295810699463	12.0	8.0
187.0	187.0	220.0	0.33207273483276367	12.0	8.0
189.0	189.0	220.0	0.3215603828430176	12.0	8.0
191.0	191.0	220.0	0.34554624557495117	12.0	8.0
193.0	193.0	220.0	0.3544762134552002	12.0	8.0
195.0	195.0	220.0	0.3549344539642334	12.0	8.0
198.0	198.0	220.0	0.3545401096343994	12.0	8.0
200.0	200.0	220.0	0.3773977756500244	12.0	8.0
202.0	202.0	220.0	0.37665486335754395	12.0	8.0
204.0	204.0	220.0	0.39603614807128906	12.0	8.0
206.0	206.0	220.0	0.41331982612609863	12.0	8.0
209.0	209.0	220.0	0.423717737197876	12.0	8.0
211.0	211.0	220.0	0.41664934158325195	12.0	8.0
213.0	213.0	220.0	1.2855224609375	12.0	8.0
215.0	215.0	220.0	88.46939539909363	12.0	8.0
217.0	217.0	220.0	243.2562620639801	12.0	8.0
39.0	39.0	66.0	0.02125692367553711	12.0	9.0
40.0	40.0	66.0	0.021956920623779297	12.0	9.0
40.0	40.0	66.0	0.02183675765991211	12.0	9.0
41.0	41.0	66.0	0.02295374870300293	12.0	9.0
42.0	42.0	66.0	0.02357339859008789	12.0	9.0
42.0	42.0	66.0	0.023490190505981445	12.0	9.0
43.0	43.0	66.0	0.024431467056274414	12.0	9.0
44.0	44.0	66.0	0.025466203689575195	12.0	9.0
44.0	44.0	66.0	0.02591848373413086	12.0	9.0
45.0	45.0	66.0	0.027711868286132812	12.0	9.0
46.0	46.0	66.0	0.02841019630432129	12.0	9.0
46.0	46.0	66.0	0.02692699432373047	12.0	9.0
47.0	47.0	66.0	0.028320789337158203	12.0	9.0
48.0	48.0	66.0	0.029019832611083984	12.0	9.0
48.0	48.0	66.0	0.028899192810058594	12.0	9.0
49.0	49.0	66.0	0.0307466983795166	12.0	9.0
50.0	50.0	66.0	0.031075477600097656	12.0	9.0
50.0	50.0	66.0	0.031461238861083984	12.0	9.0
51.0	51.0	66.0	0.03243613243103027	12.0	9.0
52.0	52.0	66.0	0.03486490249633789	12.0	9.0
52.0	52.0	66.0	0.033269405364990234	12.0	9.0
53.0	53.0	66.0	0.0346531867980957	12.0	9.0
54.0	54.0	66.0	0.037405967712402344	12.0	9.0
54.0	54.0	66.0	0.03573036193847656	12.0	9.0
55.0	55.0	66.0	0.0377197265625	12.0	9.0
56.0	56.0	66.0	0.03848409652709961	12.0	9.0
56.0	56.0	66.0	0.039515018463134766	12.0	9.0
57.0	57.0	66.0	0.040311574935913086	12.0	9.0
58.0	58.0	66.0	0.041800737380981445	12.0	9.0
58.0	58.0	66.0	0.04085230827331543	12.0	9.0
59.0	59.0	66.0	0.04171252250671387	12.0	9.0
60.0	60.0	66.0	0.04418230056762695	12.0	9.0
60.0	60.0	66.0	0.0438234806060791	12.0	9.0
61.0	61.0	66.0	0.04520726203918457	12.0	9.0
62.0	62.0	66.0	0.1493833065032959	12.0	9.0
62.0	62.0	66.0	0.047643184661865234	12.0	9.0
63.0	63.0	66.0	0.13318943977355957	12.0	9.0
64.0	64.0	66.0	0.050920724868774414	12.0	9.0
64.0	64.0	66.0	0.16026020050048828	12.0	9.0
65.0	65.0	66.0	0.06357264518737793	12.0	9.0
7.0	7.0	12.0	0.0021703243255615234	12.0	10.0
7.0	7.0	12.0	0.001997709274291992	12.0	10.0
7.0	7.0	12.0	0.0019910335540771484	12.0	10.0
7.0	7.0	12.0	0.001989603042602539	12.0	10.0
7.0	7.0	12.0	0.0020003318786621094	12.0	10.0
7.0	7.0	12.0	0.0020880699157714844	12.0	10.0
7.0	7.0	12.0	0.001979827880859375	12.0	10.0
8.0	8.0	12.0	0.0024471282958984375	12.0	10.0
8.0	8.0	12.0	0.0023305416107177734	12.0	10.0
8.0	8.0	12.0	0.002330303192138672	12.0	10.0
8.0	8.0	12.0	0.002315521240234375	12.0	10.0
8.0	8.0	12.0	0.002409696578979492	12.0	10.0
8.0	8.0	12.0	0.0023450851440429688	12.0	10.0
8.0	8.0	12.0	0.002408266067504883	12.0	10.0
8.0	8.0	12.0	0.002396821975708008	12.0	10.0
9.0	9.0	12.0	0.0027382373809814453	12.0	10.0
9.0	9.0	12.0	0.002705097198486328	12.0	10.0
9.0	9.0	12.0	0.0027608871459960938	12.0	10.0
9.0	9.0	12.0	0.0027337074279785156	12.0	10.0
9.0	9.0	12.0	0.002810955047607422	12.0	10.0
9.0	9.0	12.0	0.002727985382080078	12.0	10.0
9.0	9.0	12.0	0.002822399139404297	12.0	10.0
9.0	9.0	12.0	0.0027158260345458984	12.0	10.0
9.0	9.0	12.0	0.0028400421142578125	12.0	10.0
10.0	10.0	12.0	0.0031359195709228516	12.0	10.0
10.0	10.0	12.0	0.003154277801513672	12.0	10.0
10.0	10.0	12.0	0.003153085708618164	12.0	10.0
10.0	10.0	12.0	0.003185749053955078	12.0	10.0
10.0	10.0	12.0	0.003275156021118164	12.0	10.0
10.0	10.0	12.0	0.0031375885009765625	12.0	10.0
10.0	10.0	12.0	0.0032384395599365234	12.0	10.0
10.0	10.0	12.0	0.003249645233154297	12.0	10.0
11.0	11.0	12.0	0.0036394596099853516	12.0	10.0
11.0	11.0	12.0	0.0035398006439208984	12.0	10.0
11.0	11.0	12.0	0.003617525100708008	12.0	10.0
11.0	11.0	12.0	0.0035893917083740234	12.0	10.0
11.0	11.0	12.0	0.003601551055908203	12.0	10.0
11.0	11.0	12.0	0.0036308765411376953	12.0	10.0
11.0	11.0	12.0	0.003545045852661133	12.0	10.0
11.0	11.0	12.0	0.0035028457641601562	12.0	10.0
46.0	46.0	78.0	1.840785264968872	13.0	2.0
47.0	47.0	78.0	1.179738998413086	13.0	2.0
48.0	48.0	78.0	1.870020866394043	13.0	2.0
49.0	49.0	78.0	6.090204477310181	13.0	2.0
49.0	49.0	78.0	6.475568771362305	13.0	2.0
